year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin11_0,fin11_1,fin11_2,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin36a,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin41a,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32,fin46,fin47,fin48a,fin48b,fin48c,fin48d,fin48e,fin48f,fin49a,fin49b,fin49c,fin49d,fin49e,fin49f,fin50,fin51
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200187338,1.165878002,2,43,2,3,1,2,1,1,1,1,1,1,4,4,4,4,1,2,1,1,2,1,2,3,3,1,1,1,1,2,,,,,,,,,,,2,1,1,1,1,1,2,,,,,,,,1,1,2,3,2,2,,2,2,,2,2,1,,2,2,2,,,,1,3,1,2,,,,2,1,2,,2,2,,1,1,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200262585,0.949083362,1,18,2,2,1,2,0,1,1,1,1,1,4,1,4,4,1,4,2,1,2,,,,,,,,,,,,,,,,,,,1,2,1,4,1,1,1,2,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,2,2,2,,,,2,2,5,2,,,,1,2,,4,2,1,3,2,,1,2,2,2,,,,,2,,,,,,,,,1,2,2,1,,,2,2,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,8,2,1,,1,,1,4,2,,1,1,1,2,2,2,,,,,,,,,,,,,1,2,2,2,1,2,2,2,5,2,,2,2,2,1,2,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200367269,1.323571455,1,27,2,2,2,1,0,1,1,1,1,1,4,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,4,1,1,2,1,1,1,,,,,,,,2,2,2,,,,1,2,1,1,2,1,2,,2,1,1,,,,1,1,5,2,,,,2,2,,6,2,2,,1,2,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,2,1,1,,1,1,1,,1,1,1,1,1,1,1,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200482117,1.528335759,1,29,1,1,2,2,0,0,0,0,1,1,4,4,4,2,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,2,2,2,,,,5,1,4,2,,,,1,2,,4,2,1,1,1,1,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,5,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,2,2,1,2,1,2,1,2,1,2,,1,1,1,1,2,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200488455,0.385974217,2,32,1,4,1,2,0,0,0,0,1,1,4,4,4,4,0,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,2,,1,,,,,2,2,,2,,1,2,1,2,1,,,,2,3,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,2,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,1,2,1,,2,,,3,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,1,1,1,1,1,1,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200570854,0.77667515,1,41,2,2,1,2,0,1,1,1,1,0,4,4,4,4,1,2,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,,,,,,,,2,2,2,,,,2,2,1,1,2,1,2,,2,2,1,,,,2,2,1,2,,,,1,1,1,,2,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,1,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200668340,0.753851964,2,22,2,2,1,1,0,0,0,0,1,1,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,2,2,1,,,,7,,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,2,,1,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200700926,0.347065767,2,32,3,5,1,1,1,1,1,1,0,1,4,4,4,4,0,1,1,1,2,2,2,3,3,1,1,1,1,2,,,,,,,,,,,2,3,1,1,1,2,,,,,,,,,1,1,2,2,1,1,,1,2,,2,2,2,,2,2,2,,,2,1,2,4,2,,,,2,2,,2,2,2,,1,1,1,2,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,200866354,1.229062151,2,23,2,3,2,2,0,1,1,1,1,0,4,4,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,2,2,1,1,2,,,,,,,,2,2,2,,,,2,1,1,1,2,1,1,,2,2,1,,,,7,,5,2,,,,2,2,,4,2,2,,2,,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,2,,1,1,1,2,1,1,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,201079018,0.85798152,1,20,2,1,1,1,1,1,1,1,1,1,1,4,4,4,0,1,1,1,2,1,2,1,3,,1,1,2,2,,,,,,,,,,,2,4,3,1,2,1,1,,,,,,,,2,1,2,2,2,2,,2,1,1,2,2,1,,2,2,2,,,,2,2,3,2,,,,3,2,,4,2,1,2,2,,1,1,1,1,1,1,,,1,2,1,1,,,2,1,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,4,2,,2,2,,1,2,1,2,1,2,,1,1,1,2,1,2,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,201131971,1.952667277,1,36,1,2,1,1,0,0,0,0,0,0,4,4,4,2,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,2,3,2,,,,,,,,,,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,201147348,0.343390127,2,25,2,5,1,1,1,1,1,1,1,1,4,5,4,4,1,1,1,1,2,1,2,1,3,,1,1,1,2,,,,,,,,,,,3,3,2,1,1,1,2,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,1,,2,2,2,,,,3,2,3,2,,,,2,1,3,,2,2,,1,1,2,,2,1,2,1,,,2,,,,,,,,,3,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,2,,1,,1,1,2,,2,2,,1,2,2,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,201428470,0.949083362,1,20,2,4,1,2,0,0,0,0,1,1,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,2,2,2,,,,2,1,5,2,,,,3,2,,4,2,1,3,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,9,,1,1,1,1,1,,1,1,1,,1,1,1,2,1,1,1,1,,,,,,,,,,2,,1,2,2,1,1,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,201531792,0.306879196,1,21,2,1,1,1,0,1,1,1,0,1,4,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,2,2,2,,,,1,1,2,,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,2,,2,2,1,3,1,1,,2,2,1,1,1,2,1,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,201693852,1.95509283,1,25,1,1,1,1,0,1,1,1,1,1,2,1,4,2,0,2,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,3,1,1,2,,,,,,,,,2,1,1,2,1,2,,2,1,1,2,1,2,1,2,1,1,,,,2,1,3,1,1,2,2,2,2,,6,2,2,,1,1,1,1,2,1,2,2,,1,1,2,2,2,1,,,,,1,2,2,1,,,2,2,,1,2,2,1,,2,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,2,1,1,1,1,,2,1,3,,1,1,1,1,2,2,1,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,201918206,0.909802516,2,100,3,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,,1,1,1,1,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,1,2,1,1,,1,2,,1,2,1,1,2,1,1,1,1,,1,2,4,2,,,,1,1,2,,1,1,1,1,1,1,1,1,1,2,1,,,1,1,1,2,,,1,2,,1,2,1,1,,,3,1,,1,1,1,,,1,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,3,,1,1,1,1,1,2,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,201936516,1.724277976,1,58,2,5,1,2,1,1,1,1,1,1,4,4,4,4,1,1,1,1,2,1,1,2,2,,1,2,2,2,,,,,,,,,,,2,3,2,1,1,1,1,,,,,,,,1,1,1,3,3,2,,2,2,,1,2,1,1,2,1,2,,,,1,2,4,2,,,,1,1,2,,1,1,3,1,1,1,1,1,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,1,2,2,2,,,,,1,2,2,2,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202080161,1.424682396,2,24,2,5,1,2,1,1,1,1,0,1,1,4,4,4,0,4,1,1,1,2,2,2,2,,2,2,2,2,,,,,,,,,,,2,2,2,1,1,2,,,,,,,,,2,1,2,2,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,3,2,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,1,1,,1,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202207662,0.292104789,2,25,2,5,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,2,1,1,2,1,,1,1,2,2,,,,,,,,,,,1,2,1,1,2,2,,,,,,,,,1,2,2,2,1,2,,2,1,2,2,2,1,,2,2,2,,,,4,2,2,2,,,,1,1,3,,1,1,1,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202212263,0.88128626,1,37,2,5,1,1,1,1,1,1,1,1,4,4,4,4,0,4,1,1,1,2,2,3,3,1,1,1,1,2,,,,,,,,,,,1,1,1,1,2,2,,,,,,,,,1,1,1,3,2,2,,2,1,1,2,1,2,2,2,2,1,,,,1,2,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202263737,0.72668454,2,19,2,2,1,2,0,0,0,0,0,1,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,,2,2,,2,2,2,2,2,2,2,,,2,5,1,3,1,2,2,1,2,1,2,,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,2,1,1,1,1,2,2,2,1,1,2,,1,1,1,1,1,2,2,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202293354,0.562582136,1,45,3,5,1,2,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,1,2,1,1,2,2,,,,,,,,,1,1,2,2,1,1,,1,2,,1,2,2,,2,1,2,1,1,,1,3,4,2,,,,2,1,3,,1,2,,1,1,1,2,1,1,2,1,,,1,1,1,2,,,2,2,,1,2,1,2,,,2,2,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,3,,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202300169,0.686780255,2,31,2,4,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,1,1,1,1,1,1,,2,2,,1,2,2,2,2,2,2,1,2,,1,2,1,2,,,,1,1,3,,2,2,,1,1,1,1,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,2,1,1,2,2,,2,1,,2,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202332168,1.377304569,1,67,2,1,2,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,5,3,2,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,2,2,2,1,,,2,8,,5,3,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,8,2,1,2,2,2,2,4,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202372112,0.668624912,2,30,2,4,1,1,1,1,1,1,1,1,1,4,4,4,0,4,1,1,1,2,2,3,3,1,1,1,1,2,,,,,,,,,,,3,3,3,1,1,2,,,,,,,,,1,1,2,3,2,2,,2,1,1,2,1,1,,2,2,2,,,,3,2,4,2,,,,2,2,,4,2,2,,1,1,1,2,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202378614,0.392239704,1,30,2,5,1,2,1,1,1,1,0,1,1,4,4,4,1,1,1,1,1,2,2,2,2,,1,1,1,2,,,,,,,,,,,3,1,1,1,2,2,,,,,,,,,1,2,2,2,1,1,,2,2,,2,2,2,,2,2,2,,,2,1,3,4,2,,,,2,1,1,,1,1,3,1,1,1,1,2,1,2,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,1,1,2,1,2,2,1,,1,1,1,,1,1,1,1,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202477984,1.202201283,1,40,1,2,1,1,0,1,1,1,1,1,4,4,4,4,0,2,2,1,2,,,,,,,,,,,,,,,,,,,1,3,2,4,1,1,2,,,,,,,,,2,1,1,2,2,2,,2,1,1,2,2,1,1,2,1,1,,,,2,2,4,2,,,,2,2,,4,2,2,,1,2,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,1,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202571934,0.617021522,1,29,2,3,1,1,0,1,1,1,1,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,1,2,3,1,1,2,,,,,,,,,2,1,1,1,3,2,,2,2,,2,2,2,2,2,1,2,,,2,5,2,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,8,2,,2,1,2,1,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202632652,1.165369772,2,19,1,4,2,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,2,,,,,,,,,2,1,2,3,1,2,,2,2,,2,2,1,,2,2,2,,,,2,1,4,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,202636586,0.85798152,1,20,2,1,1,1,0,1,1,1,1,1,1,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,1,2,3,1,1,2,,,,,,,,,2,1,2,2,2,2,,2,1,1,2,2,1,,2,2,2,,,,2,2,1,2,,,,2,2,,4,2,1,2,2,,2,,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,1,2,1,2,2,,,,,1,1,1,2,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,203103532,0.854547465,2,69,1,3,1,2,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,1,2,1,,,,3,2,5,1,1,1,3,2,2,,1,2,2,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,203192419,0.452608025,1,42,2,5,1,1,1,1,1,1,1,1,4,4,4,1,0,2,1,1,2,2,2,2,4,,1,1,1,2,,,,,,,,,,,3,3,1,2,2,1,2,,,,,,,,1,2,1,2,2,1,,2,1,1,2,1,2,2,2,2,2,,,,1,2,4,2,,,,2,2,,3,2,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,2,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,203275648,3.213152681,1,58,1,3,1,2,1,1,1,1,1,1,4,4,4,2,0,2,1,1,2,1,2,3,3,2,1,2,2,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,1,1,3,1,,2,2,,2,2,2,1,2,1,2,,,,3,3,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,2,4,1,3,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,203367431,0.814478521,2,40,2,3,1,1,1,1,1,1,1,1,4,4,4,4,0,2,1,1,2,2,2,3,3,2,1,1,2,2,,,,,,,,,,,1,2,1,1,1,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,1,2,2,,,,2,2,2,2,,,,2,2,,4,2,2,,1,1,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,1,3,2,,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,203376019,0.55116783,1,26,2,4,2,2,0,1,1,1,1,1,4,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,1,2,,,,,,,,,2,1,2,3,1,2,,2,2,,2,2,1,,2,2,2,,,,2,1,4,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,203426444,0.415720384,1,34,2,3,1,1,1,1,1,1,1,1,4,4,4,4,0,2,1,1,1,1,2,1,3,,1,1,1,2,,,,,,,,,,,5,3,3,4,1,1,2,,,,,,,,1,4,2,2,1,2,,2,2,,1,2,2,,2,1,1,,,,1,2,4,1,2,1,2,2,2,,3,2,2,,1,1,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,2,1,,1,1,3,,2,1,1,1,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,203477769,0.367430604,2,30,3,5,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,2,1,1,2,1,,1,1,1,2,,,,,,,,,,,2,1,1,1,2,2,,,,,,,,,1,1,2,2,1,2,,2,1,1,2,1,1,,1,2,2,,,,4,2,2,2,,,,1,1,1,,1,1,1,1,1,1,1,1,1,2,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,2,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,203979784,1.149615845,1,24,2,3,2,2,0,1,1,1,0,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,1,2,,,,,,,,,2,1,2,3,1,2,,2,1,2,2,2,2,,2,2,2,,,2,2,1,4,2,,,,2,2,,5,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,4,1,1,2,2,,2,1,,2,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,204001302,1.809919706,1,52,3,5,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,2,3,,1,2,2,2,,,,,,,,,,,2,3,3,1,1,2,,,,,,,,,1,1,2,2,1,1,,1,2,,2,2,1,,2,2,1,,,,6,3,1,2,,,,1,1,2,,1,1,1,1,1,1,1,2,1,1,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,4,1,1,2,1,2,2,1,,2,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
