resp_id,wave,adopts_mm,has_account,made_digital_payment,income_quintile,education,age,female,urban,owns_mobile,has_internet,employed,borrowed_formal,saved_formal
158970581,2025,1,1,1,5,1.0,32.0,0,0,1,1,1,0,1
158993787,2025,1,1,1,2,2.0,33.0,1,0,1,1,0,0,0
159046986,2025,1,1,1,4,2.0,24.0,1,0,1,1,1,0,0
159057585,2025,1,1,1,4,2.0,26.0,0,1,1,0,1,0,0
159082523,2025,0,1,1,1,2.0,15.0,0,0,1,0,0,0,0
159134270,2025,0,0,0,5,2.0,26.0,1,1,0,0,0,0,0
159299656,2025,1,1,1,5,2.0,28.0,1,0,1,1,1,1,0
159402836,2025,1,1,1,5,2.0,22.0,0,1,1,1,0,0,0
159427165,2025,1,1,1,2,1.0,47.0,1,1,1,0,1,0,0
159579265,2025,1,1,1,5,2.0,30.0,0,0,1,1,1,0,0
159653700,2025,0,0,0,3,1.0,34.0,1,0,1,0,1,0,0
159737444,2025,1,1,1,5,3.0,28.0,1,0,1,1,1,0,1
159798202,2025,1,1,1,3,1.0,35.0,1,0,1,0,1,0,0
160257396,2025,1,1,1,5,2.0,24.0,1,0,1,1,1,0,1
160262123,2025,1,1,1,5,2.0,25.0,0,0,1,1,1,0,1
160306770,2025,1,1,1,4,2.0,39.0,1,1,1,0,1,0,0
160404871,2025,1,1,1,3,1.0,32.0,0,0,1,0,0,0,0
160662698,2025,1,1,1,4,2.0,22.0,0,0,1,1,1,0,0
160680624,2025,1,1,1,4,1.0,44.0,1,1,1,0,1,0,0
160771953,2025,0,0,0,5,1.0,29.0,0,1,1,0,0,0,0
160805660,2025,1,1,1,5,3.0,32.0,1,0,1,1,1,0,0
161028241,2025,1,1,1,5,2.0,33.0,0,0,1,1,1,1,1
161045012,2025,1,1,1,4,2.0,27.0,1,1,1,1,0,0,0
161073412,2025,1,1,1,2,2.0,17.0,0,1,1,1,0,0,0
161126118,2025,0,0,0,3,1.0,42.0,1,1,1,0,0,0,0
161176672,2025,1,1,1,3,2.0,28.0,0,1,1,0,1,0,0
161226176,2025,1,1,1,4,2.0,32.0,1,0,1,1,1,0,0
161236070,2025,1,1,1,4,2.0,17.0,0,0,1,1,0,0,0
161351827,2025,1,1,1,5,3.0,28.0,0,1,1,1,1,0,0
161515446,2025,1,1,1,5,2.0,35.0,1,1,1,1,1,0,1
161630179,2025,1,1,1,1,2.0,34.0,1,1,1,1,1,0,0
161784764,2025,1,1,1,5,3.0,30.0,0,0,1,1,1,0,1
161877150,2025,1,1,1,4,1.0,26.0,1,0,1,1,1,0,1
161917261,2025,1,1,1,3,2.0,36.0,0,1,1,0,1,0,0
161951631,2025,0,0,0,1,2.0,17.0,1,1,1,0,1,0,0
162351524,2025,1,1,1,3,1.0,30.0,1,1,1,0,0,0,0
162689735,2025,1,1,1,4,2.0,20.0,0,1,1,1,1,0,0
162793688,2025,1,1,1,3,2.0,62.0,0,0,1,1,1,1,1
162996253,2025,1,1,1,5,3.0,40.0,0,1,1,1,1,0,1
163013477,2025,0,0,0,5,2.0,65.0,1,0,1,0,1,1,1
163129087,2025,1,1,1,3,2.0,27.0,1,0,1,1,1,0,0
163135200,2025,1,1,1,2,1.0,62.0,1,0,1,0,1,0,0
163152463,2025,1,1,1,4,3.0,35.0,0,1,1,1,1,0,1
163171305,2025,1,1,1,3,1.0,20.0,1,1,1,1,0,0,0
163201321,2025,0,0,0,1,1.0,45.0,0,1,0,0,0,0,0
163417432,2025,1,1,1,5,2.0,26.0,0,1,1,1,1,0,1
163568662,2025,1,1,1,2,1.0,56.0,0,0,1,0,1,0,0
163584294,2025,1,1,1,5,1.0,27.0,0,0,1,0,1,0,0
163591551,2025,1,1,1,5,3.0,33.0,1,1,1,1,1,1,1
163680172,2025,0,0,0,4,2.0,45.0,0,1,0,0,0,0,0
163710280,2025,0,0,0,2,1.0,35.0,1,0,0,0,1,0,0
163941169,2025,1,1,1,5,2.0,35.0,0,0,1,1,1,0,1
163987709,2025,0,0,0,1,1.0,42.0,1,1,1,0,1,0,0
164034198,2025,1,1,1,1,2.0,23.0,1,1,1,1,1,0,0
164596485,2025,1,1,1,5,2.0,36.0,0,1,1,0,1,0,1
164613997,2025,1,1,1,5,2.0,35.0,1,1,1,1,1,0,0
164773277,2025,1,1,1,5,3.0,33.0,0,0,1,1,1,0,1
164892325,2025,1,1,1,1,2.0,20.0,0,1,1,1,0,0,0
164934054,2025,1,1,1,5,2.0,35.0,1,1,1,1,1,0,0
164937092,2025,0,0,0,3,2.0,16.0,0,1,1,0,0,0,0
164983487,2025,1,1,1,2,2.0,27.0,0,1,1,0,0,0,0
165095788,2025,1,1,1,5,2.0,31.0,0,0,1,0,1,0,1
165195520,2025,1,1,1,3,2.0,20.0,0,1,1,1,0,0,0
165293481,2025,1,1,1,2,1.0,48.0,1,0,1,0,1,0,0
165311764,2025,1,1,1,3,3.0,40.0,0,1,1,0,1,0,1
165353259,2025,0,0,0,2,1.0,25.0,0,1,1,0,1,0,0
165406499,2025,1,1,1,4,3.0,49.0,0,0,1,1,1,1,1
165500392,2025,0,1,0,5,2.0,38.0,1,1,0,0,1,0,0
165801398,2025,1,1,1,4,2.0,52.0,0,0,1,1,0,0,0
166011550,2025,1,1,1,5,2.0,27.0,0,1,1,1,1,0,0
166129458,2025,1,1,1,3,3.0,28.0,0,1,1,1,0,0,0
166150200,2025,1,1,1,3,2.0,19.0,1,1,1,1,1,0,0
166253324,2025,1,1,1,5,2.0,24.0,1,1,1,1,1,0,0
166537483,2025,1,1,1,1,2.0,20.0,0,1,1,1,1,0,1
166653998,2025,1,1,1,2,1.0,15.0,1,0,1,1,0,0,0
166760372,2025,1,1,1,5,2.0,35.0,0,1,1,1,1,0,1
166994286,2025,1,1,1,4,2.0,40.0,0,1,1,0,1,0,0
167207624,2025,1,1,1,1,2.0,18.0,1,0,1,1,0,0,0
167483547,2025,1,1,1,4,2.0,24.0,1,1,1,1,1,0,0
167502083,2025,1,1,1,5,2.0,20.0,1,1,1,1,0,0,0
167514515,2025,1,1,1,2,2.0,17.0,0,0,1,0,0,0,0
167702497,2025,0,0,0,1,1.0,47.0,0,1,0,0,0,0,0
167806151,2025,1,1,1,2,2.0,64.0,1,0,1,0,1,1,1
167925623,2025,0,0,0,1,1.0,57.0,0,1,0,0,1,0,0
167955698,2025,1,1,1,3,3.0,21.0,1,0,1,1,1,0,1
168123883,2025,0,0,0,3,2.0,32.0,1,1,1,1,0,0,0
168129727,2025,1,1,1,4,2.0,40.0,0,0,1,1,1,0,0
168394094,2025,1,1,1,4,2.0,27.0,1,0,1,1,1,0,0
168604139,2025,1,1,1,1,1.0,30.0,1,1,1,0,1,0,1
168609920,2025,1,1,1,5,3.0,56.0,0,0,1,1,1,0,1
168610994,2025,0,0,0,1,2.0,20.0,1,0,0,0,1,0,0
168649492,2025,1,1,1,4,2.0,18.0,1,0,1,1,1,0,0
168706743,2025,1,1,1,4,2.0,40.0,0,0,1,1,1,0,0
168729829,2025,1,1,1,2,2.0,30.0,1,1,0,0,1,0,0
168737841,2025,1,1,1,4,1.0,34.0,1,0,1,0,1,0,0
168922715,2025,1,1,1,5,1.0,70.0,0,1,1,1,1,0,0
169004481,2025,1,1,1,3,2.0,30.0,0,1,1,0,1,0,0
169326463,2025,1,1,1,4,2.0,35.0,1,1,1,0,1,0,1
169343463,2025,1,1,1,5,2.0,38.0,0,0,1,1,1,1,1
169429340,2025,1,1,1,3,1.0,34.0,0,0,1,1,1,0,1
169563273,2025,1,1,1,1,2.0,19.0,0,0,1,1,1,0,1
169575471,2025,1,1,1,4,2.0,32.0,0,0,1,1,1,0,0
169654384,2025,0,0,0,2,2.0,15.0,0,0,0,0,0,0,0
169655626,2025,1,1,1,4,1.0,22.0,0,1,1,0,1,0,0
169787975,2025,1,1,1,5,3.0,41.0,1,0,1,1,1,0,1
170040198,2025,0,0,0,4,1.0,37.0,1,1,0,0,1,0,0
170198040,2025,1,1,1,5,1.0,24.0,1,0,1,1,1,0,1
170331999,2025,1,1,1,5,3.0,39.0,0,0,1,1,1,1,1
170646161,2025,1,1,1,5,3.0,30.0,0,0,1,1,1,0,1
170664027,2025,0,0,0,2,2.0,25.0,0,1,1,0,1,0,0
170677445,2025,1,1,1,5,1.0,32.0,0,1,1,0,1,0,0
170810776,2025,1,1,1,1,2.0,26.0,0,0,1,1,1,0,0
170858936,2025,1,1,1,5,2.0,30.0,0,0,1,1,1,0,0
170947856,2025,1,1,1,4,1.0,20.0,1,1,1,0,1,0,0
170973524,2025,1,1,1,1,2.0,35.0,1,1,1,0,1,0,0
171138546,2025,1,1,1,4,2.0,65.0,0,0,1,1,0,0,0
171167446,2025,1,1,1,3,2.0,18.0,0,0,1,1,0,0,0
171284788,2025,1,1,1,5,3.0,29.0,0,0,1,1,1,0,0
171330359,2025,1,1,1,3,2.0,32.0,0,1,1,1,1,0,0
171332831,2025,1,1,1,1,1.0,27.0,0,0,1,0,1,0,0
171470197,2025,1,1,1,3,2.0,24.0,0,1,1,1,1,0,0
171491191,2025,1,1,1,5,2.0,28.0,1,0,1,1,1,0,0
171493288,2025,1,1,1,5,2.0,35.0,0,1,1,1,1,0,1
171530563,2025,1,1,1,2,2.0,45.0,0,0,1,0,1,1,1
171738919,2025,1,1,1,4,2.0,37.0,0,1,1,1,1,0,1
171759475,2025,1,1,1,2,1.0,38.0,1,0,1,0,1,0,0
171805272,2025,1,1,1,5,2.0,30.0,0,1,1,1,1,0,1
171893750,2025,1,1,1,5,3.0,29.0,1,0,1,1,1,0,0
171917058,2025,1,1,1,5,2.0,35.0,0,0,1,1,1,0,1
171936010,2025,0,0,0,1,2.0,25.0,0,1,1,0,0,0,0
172015085,2025,1,1,1,2,2.0,16.0,1,0,1,1,0,0,0
172136930,2025,1,1,1,4,2.0,40.0,0,0,1,1,1,1,1
172166838,2025,1,1,1,5,2.0,30.0,1,1,1,1,1,0,1
172293907,2025,1,1,1,3,2.0,16.0,1,1,1,1,1,0,1
172432834,2025,1,1,1,2,2.0,27.0,0,1,1,1,1,0,0
172451164,2025,1,1,1,4,3.0,34.0,0,1,1,1,1,1,0
172562489,2025,1,1,1,3,2.0,31.0,1,1,1,1,0,0,0
172562899,2025,1,1,1,5,1.0,35.0,1,1,1,1,1,1,1
172577960,2025,1,1,1,3,2.0,23.0,1,1,1,0,0,0,0
172709259,2025,1,1,1,3,1.0,28.0,0,1,1,0,1,0,0
172801656,2025,1,1,1,3,1.0,25.0,1,0,1,0,0,0,0
172882660,2025,1,1,1,5,3.0,28.0,1,0,0,1,1,0,1
172928731,2025,0,1,0,2,2.0,47.0,0,1,1,0,1,0,0
172935292,2025,1,1,1,1,3.0,32.0,0,0,1,1,1,0,1
172968180,2025,1,1,1,4,2.0,24.0,0,0,1,1,1,0,0
172981891,2025,1,1,1,2,2.0,40.0,1,0,1,0,1,0,0
173062675,2025,0,0,0,1,1.0,17.0,1,1,1,1,0,0,0
173192204,2025,0,0,0,3,1.0,25.0,0,1,1,0,1,0,0
173495976,2025,1,1,1,3,2.0,21.0,1,1,1,1,1,0,0
173586862,2025,1,1,1,2,1.0,40.0,1,1,1,0,0,0,0
173643103,2025,0,0,0,1,1.0,45.0,1,1,1,0,1,0,0
173750893,2025,0,0,0,1,1.0,25.0,1,0,1,0,0,0,0
174022231,2025,0,0,0,1,1.0,34.0,1,1,0,0,1,0,0
174277870,2025,1,1,1,3,2.0,20.0,0,0,1,1,1,0,0
174702411,2025,1,1,1,1,2.0,24.0,0,0,1,1,1,0,1
174766957,2025,0,0,0,4,2.0,16.0,0,0,0,1,0,0,0
175044180,2025,1,1,1,3,2.0,44.0,1,0,1,1,1,1,0
175063718,2025,1,1,1,2,2.0,19.0,0,1,1,1,1,0,0
175118584,2025,1,1,1,3,2.0,20.0,1,1,1,1,0,0,0
175258324,2025,0,1,1,3,2.0,69.0,0,0,1,0,1,1,0
175283609,2025,1,1,1,5,2.0,36.0,0,0,1,0,1,0,1
175348715,2025,1,1,1,5,2.0,18.0,1,1,1,1,0,0,0
175408419,2025,1,1,1,1,1.0,65.0,1,1,1,0,0,1,1
175598091,2025,1,1,1,2,2.0,26.0,0,1,1,1,0,0,0
175752795,2025,1,1,1,5,2.0,18.0,1,1,1,1,0,0,0
175795126,2025,1,1,1,4,3.0,26.0,1,1,1,1,0,0,0
176013019,2025,1,1,1,3,2.0,28.0,1,0,1,1,1,0,1
176227096,2025,1,1,1,4,2.0,21.0,0,0,1,1,1,0,0
176292694,2025,1,1,1,1,1.0,21.0,0,1,1,0,0,0,0
176310377,2025,0,0,0,3,2.0,15.0,1,0,0,1,0,0,0
176830486,2025,1,1,1,4,2.0,43.0,0,0,1,1,1,0,1
176835574,2025,0,1,0,4,1.0,33.0,1,1,0,0,1,0,0
176844498,2025,1,1,1,2,2.0,25.0,1,1,1,1,1,1,1
176923023,2025,1,1,1,5,2.0,19.0,1,1,1,1,0,0,1
176972406,2025,1,1,1,3,1.0,40.0,1,1,1,1,1,0,0
177164436,2025,1,1,1,3,3.0,31.0,1,1,1,1,1,0,1
177188539,2025,0,0,0,4,2.0,40.0,0,1,1,0,0,0,0
177374944,2025,1,1,1,2,2.0,42.0,0,1,1,1,1,0,1
177457119,2025,1,1,1,2,2.0,20.0,0,1,1,1,1,0,0
177638832,2025,0,0,0,4,2.0,18.0,0,1,1,0,1,0,0
177653918,2025,1,1,1,4,2.0,40.0,0,0,1,1,1,1,1
177724178,2025,1,1,1,5,2.0,40.0,0,1,1,1,1,0,0
177724644,2025,1,1,1,2,1.0,40.0,1,0,1,0,0,0,0
177856151,2025,0,0,0,3,2.0,16.0,1,0,1,0,0,0,0
177895227,2025,1,1,1,3,3.0,33.0,0,1,1,1,1,0,1
177940943,2025,1,1,1,5,2.0,40.0,0,0,1,1,1,0,1
177997789,2025,1,1,1,4,2.0,33.0,1,0,1,1,1,0,1
178043287,2025,1,1,1,1,2.0,67.0,0,0,1,0,0,0,0
178256485,2025,0,0,0,4,2.0,17.0,0,0,1,1,0,0,0
178327805,2025,1,1,1,4,2.0,25.0,0,1,1,1,1,0,0
178600507,2025,1,1,1,1,1.0,22.0,1,1,1,1,0,0,0
178624106,2025,1,1,1,4,1.0,24.0,1,1,1,0,1,0,0
178624152,2025,1,1,1,5,3.0,38.0,0,1,1,1,1,0,0
178709487,2025,1,1,1,1,2.0,27.0,0,1,1,1,0,0,0
178719163,2025,0,0,0,2,1.0,40.0,0,1,0,0,1,0,0
179008937,2025,1,1,1,4,2.0,35.0,0,1,1,1,1,0,1
179061683,2025,1,1,1,5,1.0,30.0,1,0,1,1,1,0,0
179146502,2025,0,1,1,1,1.0,23.0,1,1,1,0,1,0,0
179191252,2025,0,0,0,1,2.0,39.0,0,1,0,0,1,0,0
179231667,2025,1,1,1,3,2.0,58.0,0,0,1,1,1,1,1
179241784,2025,1,1,1,1,2.0,43.0,1,1,1,0,1,0,0
179291745,2025,1,1,1,2,3.0,29.0,1,0,1,1,1,0,0
179329153,2025,1,1,1,5,2.0,30.0,1,1,1,1,1,0,0
179412800,2025,1,1,1,3,2.0,19.0,0,1,1,0,0,0,0
179482096,2025,1,1,1,4,2.0,22.0,1,1,1,1,1,0,0
179493820,2025,1,1,1,1,1.0,38.0,1,0,1,1,0,0,1
179520518,2025,1,1,1,5,1.0,27.0,0,0,1,1,1,0,1
179551033,2025,1,1,1,5,2.0,37.0,1,0,1,1,1,1,0
179978620,2025,1,1,1,2,1.0,29.0,0,1,1,0,1,0,0
180080021,2025,0,0,0,1,2.0,53.0,0,1,0,0,1,0,0
180117839,2025,1,1,1,2,1.0,58.0,0,1,1,0,0,0,0
180164406,2025,1,1,1,4,2.0,28.0,1,0,0,1,1,0,1
180276626,2025,0,0,0,5,2.0,40.0,1,1,1,0,0,0,0
180435692,2025,1,1,1,5,2.0,28.0,1,0,1,1,1,0,0
180698417,2025,1,1,1,3,2.0,23.0,1,1,1,1,1,0,0
180959766,2025,1,1,1,1,2.0,32.0,1,1,1,1,1,0,0
181105342,2025,1,1,1,1,2.0,18.0,0,0,1,1,0,0,1
181272889,2025,1,1,1,5,2.0,50.0,1,1,1,1,1,1,1
181449484,2025,1,1,1,3,2.0,21.0,1,1,1,1,1,0,0
181478827,2025,1,1,1,5,2.0,25.0,0,1,1,1,0,1,1
181517245,2025,0,0,0,4,2.0,18.0,0,0,1,1,0,0,0
181546187,2025,0,0,0,2,1.0,62.0,1,1,0,0,0,0,0
181785290,2025,1,1,1,3,2.0,47.0,0,0,1,1,1,0,0
181852543,2025,1,1,1,5,2.0,49.0,1,1,1,0,1,0,1
181962510,2025,1,1,1,5,2.0,30.0,0,1,1,1,1,0,1
181963752,2025,1,1,1,5,2.0,26.0,1,0,1,1,1,0,0
182083637,2025,0,0,0,2,2.0,27.0,0,1,0,0,1,0,0
182159950,2025,0,0,0,1,2.0,19.0,0,1,0,0,1,0,0
182264976,2025,0,0,0,3,1.0,35.0,1,1,1,0,1,0,0
182467290,2025,1,1,1,4,2.0,32.0,0,0,1,1,0,0,0
182744633,2025,0,0,0,1,1.0,80.0,1,1,0,0,1,0,0
182874237,2025,1,1,1,1,2.0,30.0,0,1,1,1,1,1,1
182932711,2025,0,0,0,1,1.0,22.0,1,0,0,0,0,0,0
183126575,2025,1,1,1,5,2.0,35.0,0,0,1,1,1,0,1
183171494,2025,1,1,1,4,2.0,34.0,0,1,1,1,1,0,0
183236186,2025,1,1,1,2,1.0,45.0,1,0,1,0,1,1,0
183242617,2025,1,1,1,1,2.0,24.0,1,1,1,0,1,0,0
183295275,2025,0,0,0,1,1.0,55.0,1,0,0,1,1,1,0
183341687,2025,1,1,1,3,2.0,50.0,1,0,1,1,1,0,1
183419955,2025,1,1,1,5,3.0,40.0,0,1,1,1,1,0,1
183553749,2025,1,1,1,5,2.0,65.0,0,1,1,0,1,0,1
183600945,2025,1,1,1,1,2.0,27.0,1,0,1,1,0,0,0
183613201,2025,1,1,1,4,3.0,32.0,0,1,1,1,1,0,0
183661577,2025,1,1,1,4,3.0,29.0,1,0,1,0,1,0,1
183801546,2025,1,1,1,2,2.0,21.0,0,0,1,1,0,0,0
183809910,2025,1,1,1,3,1.0,40.0,0,1,1,1,0,0,0
184159490,2025,1,1,1,5,2.0,35.0,0,1,1,1,1,0,1
184179248,2025,1,1,1,3,3.0,25.0,1,0,1,1,1,0,1
184232577,2025,1,1,1,5,2.0,32.0,0,1,1,1,1,0,0
184253372,2025,0,0,0,1,1.0,66.0,0,1,0,0,0,0,0
184414674,2025,1,1,1,4,2.0,22.0,1,1,1,1,0,0,0
184580104,2025,0,0,0,2,2.0,24.0,0,1,0,0,1,0,0
184916018,2025,0,0,0,1,2.0,18.0,1,1,0,0,0,0,0
185192143,2025,1,1,1,4,2.0,19.0,0,0,1,0,0,0,0
185199184,2025,0,0,0,2,1.0,50.0,1,1,0,0,0,0,0
185206815,2025,1,1,1,1,3.0,28.0,0,1,1,1,1,0,0
185710054,2025,1,1,1,5,1.0,49.0,0,0,1,0,1,0,0
185846672,2025,1,1,1,1,2.0,38.0,0,0,1,1,1,0,1
185860818,2025,1,1,1,5,3.0,40.0,1,1,1,1,1,1,1
185882195,2025,0,0,0,3,1.0,37.0,1,1,1,0,1,0,0
185883271,2025,0,0,0,2,1.0,60.0,0,1,0,0,1,0,0
186135426,2025,1,1,1,4,1.0,71.0,1,0,1,0,1,0,1
186384901,2025,1,1,1,5,1.0,45.0,0,1,1,0,0,0,0
186503667,2025,0,0,0,1,1.0,28.0,1,1,0,0,1,0,0
186686636,2025,1,1,1,5,2.0,33.0,1,0,1,1,1,0,0
187003360,2025,1,1,1,2,1.0,40.0,1,1,1,1,0,0,1
187400059,2025,1,1,1,5,2.0,55.0,0,0,1,1,1,0,1
187451677,2025,1,1,1,3,2.0,22.0,1,0,1,1,0,0,0
187473488,2025,1,1,1,2,2.0,25.0,0,1,1,1,1,0,0
187483087,2025,0,0,0,3,2.0,16.0,1,0,0,0,1,0,0
187555879,2025,1,1,1,2,1.0,71.0,0,1,1,0,1,0,0
187631531,2025,1,1,1,5,2.0,42.0,0,0,1,1,1,0,1
187651420,2025,0,0,0,2,2.0,18.0,1,0,1,0,0,0,0
187759504,2025,1,1,1,4,2.0,19.0,0,0,1,1,0,0,0
187857827,2025,1,1,1,4,2.0,27.0,1,0,1,0,1,0,0
188065612,2025,0,0,0,4,2.0,17.0,1,0,0,0,0,0,0
188090096,2025,1,1,1,5,3.0,30.0,0,1,1,1,1,1,1
188406153,2025,0,0,0,2,1.0,27.0,0,1,0,0,1,0,0
188547829,2025,0,0,0,2,2.0,18.0,1,0,0,0,0,0,0
188633789,2025,1,1,1,2,2.0,39.0,1,0,1,1,1,0,0
188793956,2025,1,1,1,5,3.0,30.0,0,1,1,1,1,0,1
188981356,2025,1,1,1,3,2.0,23.0,0,1,1,1,1,0,0
188982902,2025,1,1,1,1,1.0,40.0,0,1,1,0,1,0,0
189087371,2025,0,0,0,1,1.0,46.0,1,1,1,0,1,0,0
189224154,2025,1,1,1,4,2.0,24.0,0,1,1,1,1,0,1
189247816,2025,0,0,0,5,1.0,55.0,0,1,1,0,1,0,0
189284158,2025,1,1,1,5,1.0,45.0,0,1,1,0,1,0,1
189337829,2025,1,1,1,5,2.0,31.0,0,1,1,1,1,0,1
189729649,2025,1,1,1,4,3.0,29.0,0,0,1,1,1,1,1
189760638,2025,1,1,1,1,2.0,22.0,0,0,1,1,0,0,0
189804743,2025,1,1,1,4,2.0,28.0,0,1,1,0,1,0,1
189958413,2025,1,1,1,4,2.0,33.0,1,0,1,1,1,0,0
190042152,2025,1,1,1,4,2.0,50.0,0,0,1,1,1,0,0
190147664,2025,1,1,1,2,1.0,30.0,1,0,1,0,1,0,0
190161877,2025,1,1,1,4,2.0,23.0,0,0,1,1,0,0,0
190603261,2025,1,1,1,4,2.0,26.0,0,1,1,1,1,0,0
190681206,2025,1,1,1,5,2.0,40.0,0,1,1,1,1,0,1
190745291,2025,1,1,1,5,3.0,28.0,0,0,1,1,1,0,0
190908592,2025,1,1,1,4,2.0,20.0,1,1,1,1,1,0,0
191106959,2025,1,1,1,5,3.0,30.0,1,1,1,1,1,0,1
191215225,2025,1,1,1,5,3.0,27.0,1,1,1,1,1,0,1
191229353,2025,1,1,1,4,3.0,34.0,0,0,1,1,1,1,1
191245839,2025,0,0,0,3,1.0,30.0,0,1,1,1,1,0,0
191300666,2025,1,1,1,3,2.0,29.0,0,0,1,1,1,0,0
191323192,2025,1,1,1,3,2.0,17.0,0,1,1,1,0,0,0
191749227,2025,1,1,1,4,1.0,26.0,1,1,1,1,0,0,1
191754628,2025,0,0,0,2,2.0,17.0,1,1,1,1,0,0,0
191758639,2025,1,1,1,2,1.0,41.0,1,1,1,0,1,0,0
191975733,2025,1,1,1,4,1.0,28.0,0,1,1,1,1,0,0
192082940,2025,0,0,0,2,1.0,15.0,0,0,0,0,0,0,0
192228529,2025,0,0,0,2,1.0,35.0,1,1,0,0,0,0,0
192266783,2025,1,1,1,2,2.0,28.0,1,1,1,1,1,0,0
192302401,2025,1,1,1,5,3.0,45.0,0,0,1,1,1,0,1
192400972,2025,1,1,1,3,2.0,22.0,0,1,1,1,1,0,0
192421976,2025,1,1,1,1,1.0,63.0,0,1,1,0,0,0,0
192440084,2025,1,1,1,4,2.0,30.0,0,1,1,1,1,0,0
192628379,2025,1,1,1,3,2.0,24.0,0,0,1,1,1,0,0
192699671,2025,1,1,1,2,2.0,24.0,1,1,1,1,1,0,0
192728022,2025,1,1,1,1,2.0,25.0,1,1,1,1,1,0,0
192894399,2025,1,1,1,1,3.0,20.0,0,0,1,1,0,0,0
193012274,2025,1,1,1,2,1.0,17.0,1,0,1,0,1,0,0
193131751,2025,1,1,1,2,1.0,24.0,0,1,1,1,0,0,0
193319626,2025,1,1,1,1,2.0,36.0,1,1,1,0,1,0,0
193514338,2025,1,1,1,3,2.0,36.0,0,0,1,1,1,0,1
193537475,2025,1,1,1,5,2.0,33.0,0,1,1,1,1,1,1
193681139,2025,0,0,0,2,1.0,37.0,1,1,1,0,1,0,0
193752230,2025,1,1,1,5,1.0,52.0,0,0,1,1,1,0,0
193761789,2025,1,1,1,3,2.0,56.0,1,1,1,1,1,0,1
193781322,2025,1,1,1,5,1.0,29.0,0,1,1,1,1,0,0
193880826,2025,1,1,1,3,1.0,40.0,1,1,1,0,0,0,1
193907093,2025,1,1,1,5,2.0,29.0,0,1,1,1,1,0,0
193962732,2025,1,1,1,4,1.0,33.0,1,1,1,1,1,0,0
194084984,2025,1,1,1,3,2.0,26.0,1,0,1,0,0,0,0
194134814,2025,0,1,0,3,1.0,60.0,1,1,1,0,1,1,0
194140385,2025,1,1,1,5,3.0,40.0,0,0,1,1,1,0,1
194257772,2025,1,1,1,5,2.0,22.0,0,0,1,1,1,0,0
194294710,2025,1,1,1,4,3.0,41.0,0,0,1,1,1,0,1
194353945,2025,1,1,1,3,2.0,22.0,1,0,1,1,1,0,0
194464032,2025,1,1,1,3,2.0,20.0,1,1,1,0,0,0,0
194515528,2025,1,1,1,5,2.0,23.0,1,1,1,1,1,0,0
194593437,2025,1,1,1,3,2.0,20.0,0,1,1,1,0,0,0
194881541,2025,1,1,1,3,2.0,20.0,0,1,1,1,1,0,0
195001443,2025,1,1,1,4,1.0,49.0,0,1,1,1,1,0,0
195063362,2025,0,0,0,1,1.0,42.0,1,1,0,0,1,0,0
195152222,2025,1,1,1,2,2.0,52.0,0,1,1,1,1,0,0
195348123,2025,1,1,1,2,2.0,29.0,1,0,1,1,1,0,0
195442137,2025,1,1,1,5,1.0,38.0,0,1,1,1,1,1,1
195588877,2025,1,1,1,5,3.0,28.0,0,1,1,1,1,0,0
195647633,2025,0,1,0,3,1.0,37.0,1,1,1,0,1,0,0
195737114,2025,1,1,1,3,2.0,35.0,1,0,1,1,1,0,0
196156004,2025,1,1,1,3,2.0,22.0,1,0,1,1,1,0,0
196174745,2025,0,1,0,2,2.0,38.0,1,1,1,0,1,0,1
196193426,2025,1,1,1,3,2.0,21.0,1,1,1,1,1,0,0
196468439,2025,1,1,1,2,2.0,22.0,1,1,0,0,1,0,0
196551605,2025,1,1,1,1,2.0,31.0,1,1,1,1,1,0,0
196627200,2025,1,1,1,1,2.0,19.0,0,0,1,1,0,0,0
196672462,2025,1,1,1,2,3.0,61.0,1,0,1,1,0,1,1
196779272,2025,1,1,1,5,2.0,58.0,1,1,1,0,0,0,0
196857989,2025,0,0,0,1,1.0,15.0,0,1,1,1,0,0,0
196917598,2025,1,1,1,1,2.0,15.0,1,1,1,1,1,0,1
196934777,2025,1,1,1,3,1.0,70.0,1,0,1,0,1,0,0
196982664,2025,1,1,1,2,1.0,18.0,1,1,1,1,0,0,0
197060895,2025,1,1,1,5,2.0,17.0,1,1,1,1,0,0,0
197087173,2025,1,1,1,1,2.0,50.0,0,0,1,0,1,0,0
197118359,2025,0,0,0,3,1.0,70.0,0,1,0,0,1,0,0
197132800,2025,1,1,1,2,2.0,28.0,1,1,1,1,1,0,0
197618491,2025,1,1,1,2,2.0,25.0,0,1,1,1,1,0,0
197696816,2025,1,1,1,3,1.0,52.0,1,0,1,1,1,0,0
198025505,2025,1,1,1,4,3.0,25.0,1,0,1,1,1,1,1
198454967,2025,1,1,1,2,1.0,42.0,1,0,1,1,1,0,0
198543305,2025,1,1,1,5,2.0,36.0,0,1,1,1,1,0,1
198599651,2025,1,1,1,4,3.0,28.0,0,1,1,1,1,0,1
198711473,2025,1,1,1,5,2.0,18.0,0,1,1,0,0,0,0
198727315,2025,0,0,0,4,2.0,60.0,1,0,1,0,0,0,0
198749550,2025,1,1,1,4,2.0,20.0,0,1,1,1,1,1,1
198786347,2025,1,1,1,2,2.0,18.0,0,1,1,1,0,0,0
